,Roslyn,Rust,Kubernetes
722,1.0,3.0,1.0
723,9.0,7.0,1.0
724,1.0,2.0,1.0
725,1.0,3.0,1.0
726,97.0,1.0,10.0
727,122.0,1.0,8.0
728,5.0,3.0,23.0
729,1.0,1.0,3.0
730,1.0,1.0,2.0
731,1.0,7.0,2.0
732,46.0,1.0,26.0
733,29.0,3.0,6.0
734,24.0,23.0,1.0
735,1.0,1.0,1.0
736,1.0,4.0,1.0
737,67.0,1.0,18.0
738,69.0,1.0,1.0
739,1.0,2.0,2.0
740,1.0,1.0,3.0
741,49.0,483.0,25.0
742,6.0,3.0,51.0
743,3.0,1.0,1.0
744,58.0,278.0,8.0
745,3.0,1.0,3.0
746,2.0,84.0,1.0
747,1.0,260.0,3.0
748,10.0,1.0,3.0
749,34.0,1.0,24.0
750,7.0,2.0,11.0
751,3.0,1.0,2.0
752,2.0,1.0,11.0
753,9.0,19.0,9.0
754,8.0,5.0,1.0
755,1.0,1.0,31.0
756,75.0,6.0,104.0
757,1.0,1.0,3.0
758,4.0,5.0,3.0
759,4.0,1.0,1.0
760,33.0,2.0,4.0
761,1.0,2.0,1.0
762,2.0,1.0,53.0
763,1.0,3.0,5.0
764,11.0,1.0,6.0
765,2.0,1.0,1.0
766,2.0,2.0,98.0
767,1.0,1.0,103.0
768,85.0,1.0,2.0
769,15.0,3.0,6.0
770,1.0,1.0,17.0
771,2.0,1.0,1.0
772,1.0,5.0,10.0
773,1.0,1.0,4.0
774,2.0,2.0,2.0
775,1.0,1.0,1.0
776,65.0,1.0,1.0
777,59.0,1.0,23.0
778,77.0,3.0,1.0
779,42.0,1.0,17.0
780,3.0,1.0,1.0
781,1.0,2.0,5.0
782,2.0,1.0,5.0
783,2.0,3.0,3.0
784,2.0,4.0,90.0
785,2.0,1.0,1.0
786,1.0,1.0,5.0
787,1.0,2.0,31.0
788,36.0,1.0,9.0
789,4.0,2.0,4.0
790,5.0,1.0,18.0
791,2.0,1.0,10.0
792,89.0,26.0,2.0
793,13.0,6.0,4.0
794,2.0,3.0,3.0
795,1.0,36.0,1.0
796,3.0,2.0,14.0
797,3.0,1.0,9.0
798,6.0,1.0,58.0
799,14.0,5.0,4.0
800,1.0,16.0,5.0
801,1.0,5.0,57.0
802,1.0,2.0,47.0
803,39.0,1.0,11.0
804,7.0,5.0,1.0
805,1.0,1.0,4.0
806,2.0,1.0,1.0
807,1.0,2.0,3.0
808,1.0,27.0,27.0
809,1.0,20.0,10.0
810,2.0,2.0,15.0
811,1.0,1.0,1.0
812,1.0,6.0,119.0
813,6.0,21.0,1.0
814,2.0,7.0,1.0
815,13.0,1.0,1.0
816,1.0,4.0,75.0
817,1.0,2.0,1.0
818,1.0,1.0,9.0
819,1.0,1.0,2.0
820,21.0,1.0,4.0
821,7.0,13.0,1.0
822,1.0,6.0,7.0
823,1.0,12.0,1.0
824,1.0,20.0,1.0
825,1.0,9.0,15.0
826,5.0,3.0,4.0
827,153.0,1.0,1.0
828,5.0,1.0,1.0
